,brand,title,price,description,colour,material
138,TOPSHOP,PETITE Black Borg Coat,S$ 129.00,"- Monochrome button front borg coat
- Collared neckline
- Relaxed fit
- Front button fastening
- Two chest pockets
- Two side pockets
- Polyester",Black,100% Polyester
139,TOPSHOP,Petite Grey Jumper,S$ 79.90,"- Solid tone ribbed knitted jumper
- High neckline
- Regular fit
- Slip on style
- Acrylic blend",Grey Marl,"77% Acrylic, 20% Polyester, 3% Elastane"
140,Wallis,PETITE Silver Sequin Embellished Longline Cardigan,S$ 89.00,"- Metallic long sleeve cardigan
- Unlined
- Open front
- Relaxed fit
- Nylon blend
- Model wears an S and is 173cm tall",Silver,"92% Nylon, 5% Elastane, 3% Metallised fibre"
141,Miss Selfridge,Petite Black Peplum Shirt Dress,S$ 73.90,"- Monochrome tie waist peplum hem shirt dress
- Unlined
- Collared neckline
- Regular fit
- Front button and tie waist fastening
- Polyester
- Model wears a UK 8 and is 177cm tall",Black,100% Polyester
142,Dorothy Perkins,Petite Black Belted Shirt Dress,S$ 89.90,"- Solid tone waist tie shirt midi dress
- Unlined
- Standard collared neckline
- Regular fit
- Front button and waist tie fastening
- Polyester
- Model wears a UK 8 and is 173cm tall",BLACK,100% Polyester
143,Miss Selfridge,Petite Ochre Scuba Midi Dress,S$ 76.90,"- Plain sleeveless midi dress
- Unlined
- Sweetheart neckline
- Regular fit
- Polyblend",Yellow,Garment: Elastane(4%) Polyester(96%) Lining: Polyester(100%)
144,Miss Selfridge,Petite Black Peplum Shirt Dress,S$ 73.90,"- Monochrome tie waist peplum hem shirt dress
- Unlined
- Collared neckline
- Regular fit
- Front button and tie waist fastening
- Polyester
- Model wears a UK 8 and is 177cm tall",Black,100% Polyester
145,TOPSHOP,PETITE Dusty Blue Peg Trousers,S$ 79.90,"- Solid shade peg trousers with front pleats detailing
- High rise
- Regular fit
- Front zip and button fastening
- Two side pockets
- Viscose blend",Light Blue,"92% Viscose, 8% Polyester"
146,Forever New,Gerrie Petite Cross Front Jumpsuit,S$ 169.99,"Good things come in small packages! This chic black jumpsuit is part of our petites range. With statement split front detail, this style is perfect for your next special event. Our petites range is perfectly proportioned to fit 5’3”/161cm and under height, so you’ll never have to worry about alterations ever again.
- Fitted bodice

- Wide, relaxed leg

- Luxurious woven fabrication

- Statement split detail

- Adjustable spaghetti straps

- Zip back/hook and eye fastening

- Fully lined",Black,Polyester
147,Miss Selfridge,Petite Multi Colour Gingham Plisse Skirt,S$ 59.90,"- Multi toned pleated mini dress
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- Polyester",Navy Blue,Garment: Polyester(100%)
148,TOPSHOP,Petite Pleat Cami,S$ 43.90,"- Solid tone pleat detail cami top
- V neckline
- Unlined
- Regular fit
- Slip on style
- Adjustable shoulder straps
- Polyester",Black,100% Polyester
149,Wallis,Petite Black Chain Print Shift Dress,S$ 99.00,"- Chain print mini dress with studs detail
- Round neckline
- Unlined
- Regular fit
- Polyblend",Black,"97% Polyester, 3% Elastane"
150,TOPSHOP,Petite Ivory Boucle Coat,S$ 179.00,"- Textured coat with longline hem
- Unlined
- Regular fit
- Front button fastening
- 2 pockets
- Polyester",Ivory,100% Polyester
151,TOPSHOP,Petite Washed Black Jamie Jeans,S$ 83.90,"- Faded denim skinny jeans
- High rise
- Unlined
- Skinny fit
- Button fastening
- Cotton blend",Washed Black,"92% Cotton, 6% Polyester, 2% Elastane"
152,TOPSHOP,PETITE Black Hardwear Detail Mini Skirt,S$ 73.90,"- Faux leather skirt with belt detail
- High rise
- Regular fit
- Zip fastening
- 2 pockets
- Polyurethane",Black,100% Polyurethane
153,Dorothy Perkins,Amazon Print Halter Top,S$ 59.90,"- Haltertop with allover print
- Halter neckline
- Regular fit
- Rear button fastening
- Polyester",Multi Bright,100% Polyester
154,Dorothy Perkins,Petite Navy Lace Pencil Dress,S$ 109.00,"- Short sleeved lace crochet dress
- Lined
- Round neckline
- Regular fit
- Zip fastening
- Polyester
- Model wears a UK 8 and is 170cm tall",Navy Blue,100% Polyester
155,Dorothy Perkins,Petite Zebra Pleated Midi Skirt,S$ 89.90,"- Midi skirt with zebra print
- High waist
- Regular fit
- Elasticised waistband
- Self-tie waist fastening
- Polyester",BLACK,100% Polyester
156,Wallis,PETITE Black Eyelet High Neck Jumper,S$ 79.00,"- Long sleeve top with eyelet detail
- Unlined
- High neckline
- Regular fit
- Viscose blend
- Model wears a UK 8 and is 172cm tall",Black,"82% Viscose, 18% Nylon"
157,TOPSHOP,Petite White Button Front Polo,S$ 36.90,"- Cropped button up polo tee
- Collared neckline
- Unlined
- Regular fit
- Button fastening
- Cotton blend",WHITE,Garment: Cotton(95%) Lycra/Elastane(5%)
158,TOPSHOP,PETITE Velvet Faux Fur Coat,S$ 149.00,"- Solid shade faux fur velvet coat
- Lapel neckline
- Lined
- Relaxed fit
- Front button fastening
- Polyester",Brown,100% Polyester
159,Dorothy Perkins,Petite Black Ruched Sleeve Blazer,S$ 69.90,"- Casual blazer with ruched detail
- Notch lapels
- Regular fit
- Slip-on style
- Quarter sleeves
- Polyester blend",Black,"73% Polyester, 19% Viscose, 8% Elastane"
160,Boohoo,Petite Horn Button Belted Wrap Dress,S$ 46.90,"- Button front tie waist textured mini dress
- Unlined
- V-neckline
- Regular fit
- Self tie waist sash
- Polyblend
- Model wears a UK 8 and is 173cm tall",Black,"95% Polyester, 5% Elastane"
161,Boohoo,Petite Bardot Frill Fish Tail Maxi Dress,S$ 56.90,"- Tiered overlay detail maxi dress
- Bardot neckline
- Regular fit
- Slip on style
- Polyblend
- Model wears a UK 8 and is 175cm tall",Black,95% Polyester 5% Elastane
162,TOPSHOP,Petite Ditsy Print Chuck On Dress,S$ 79.90,"- Ditsy floral printed dress
- V neckline
- Regular fit
- Back tie detail
- Polyblend",GREEN,Garment: Elastane(4%) Polyester(96%)
163,Forever New,Holly Petite Cowl Neck Midi Dress,S$ 179.99,"Good things come in small packages! This blush cowl neck dress is part of our petites range. Style yours with a strappy heel and sparkling drop earrings for event-ready appeal. Our petites range is perfectly proportioned to fit 5""3'/161cm and under height, so you'll never have to worry about alterations ever again.
- Fitted bodice with cowl neckline
- Gathered midi skirt
- Luxurious satin fabrication
- Adjustable spaghetti straps
- Zip back/hook and eye fastening
- Lined",Blush,"Outer: 100% Polyester. Lining: 95% Polyester, 5% Elastane"
164,Dorothy Perkins,Petite Blue Floral Midi Dress,S$ 119.00,"- Floral printed lace dress with frilled details
- Lined
- V neckline
- Regular fit
- Zip fastening
- Polyester
- Model wears a UK 8 and is 177cm tall",Blue,Polyester
165,Dorothy Perkins,Petite Ginger Stripe Trousers.,S$ 59.90,"- Stripe-print stretch cropped pants
- Unlined
- High rise
- Slim fit
- Front zip and hook closure
- Polyblend
- Model wears a UK 6 and is 177cm tall",Multi Bright,Garment: Elastane(4%) Polyester(96%)
166,Wallis,Petite Orange Paisley Printed Shift Dress,S$ 119.00,"- Floral print sleeveless V neck midi dress
- Lined
- V neckline
- Regular fit
- Back button closure
- Viscose
- Model wears a UK 8 and is 178cm tall",Orange,100% Viscose
167,Dorothy Perkins,Petite Floral Fit And Flare Dress,S$ 99.90,"- Floral print waist tie midi dress 
- Round neckline
- Unlined
- Slim fit
- Zip and waist tie fastening
- Viscose
- Model wears a UK 8 and is 178cm tall",BLACK,100% Viscose
168,Dorothy Perkins,Petite Berry Bodycon Dress,S$ 49.90,"- Solid tone plain short sleeve bodycon dress
- Round neckline
- Regular fit
- Polyblend",RED,"96% Polyester, 4% Elastane"
169,TOPSHOP,Petite Ditsy Print Chuck On Dress,S$ 79.90,"- Ditsy floral printed dress
- V neckline
- Regular fit
- Back tie detail
- Polyblend",GREEN,Garment: Elastane(4%) Polyester(96%)
170,Dorothy Perkins,Petite Berry Pu Mini Skirt,S$ 49.90,"- Faux leather mini skirt
- Mid rise
- Unlined
- Regular fit
- Zip fastening
- Polyurethane",PURPLE,100% Polyurethane
171,Miss Selfridge,PETITE Beige Funnel Neck Coat,S$ 166.90,"- Solid tone fleece coat
- High neckline
- Lined
- Regular fit
- Button and zip fastening
- 2 pocket design
- Polyester
- Model wears a UK 8 and is 173cm tall",TAUPE/BEIGE,100% Polyester
172,Miss Selfridge,PETITE PINK TUX BLAZER DRESS,S$ 79.90,"- Solid tone sleeveless mini dress with button detail
- Unlined
- Surplice neckline
- Regular fit
- Slip on
- Polyblend
- Model wears a UK 8 and is 174cm tall",PINK,"95% Polyester, 5% Elastane"
173,[],[],[],[],[],[]
174,Forever New,Pauline Petite Flippy Hem Dress,S$ 159.99,"Good things come in small packages! Made from a woven linen-blend fabric, this belted, peach flippy hem mini dress is part of our petites range. Wear yours with strappy white sandals and a white crossbody bag. Our petites range is perfectly proportioned to fit 5’3”/161cm and under height, so you'll never have to worry about alterations ever again.
- Length: 78cm (Size AU 8)
- Fitted silhouette
- Linen blend
- V neck
- Self-covered button front
- Flippy hem
- Removable belt with self-covered buckle
- Zip back/hook and eye fastening
- Fully lined",Nude Pink,"Main: 69% Lyocell, 31% Linen. Lining 100% Cotton"
175,Boohoo,Petite Tie Detail Wide Leg Jumpsuit,S$ 46.90,"- Strappy wide-legged jumpsuit with bow detail
- V neckline
- Regular fit
- Viscose
- Model wears an S and is 173cm tall",Black,100% Viscose
176,Wallis,PETITE Black Velvet Wrap Maxi Dress,S$ 143.00,"- Monochrome gathered detail velvet maxi dress with side slit
- Unlined
- Round neckline
- Slim fit
- Polyblend
- Model wears an S and is 172cm tall",Black,"96% Polyester, 4% Elastane"
177,Dorothy Perkins,Billie Blossoms Black Tiger Floral Dress,S$ 89.90,"- Floral print dress with pleat details
- Round neckline
- Regular fit
- Rear zip fastening
- Self tie waist closure
- Viscose
- Model wears a UK 8 and is 174cm tall",Black,100% Viscose
178,Miss Selfridge,Petite Gold Jacquard Peplum Top,S$ 93.90,"- Shimmer jacquard peplum top
- High neckline
- Unlined
- Regular fit
- Button fastening
- Cotton blend",Metallic,"59% Cotton, 33% Polyester, 8% Metallised fibre"
179,Miss Selfridge,PETITE BLUE POINTELLE JUMPER,S$ 59.90,"- Pointelle soft knit jumper
- Scoop neckline
- Unlined
- Slim fit
- Slip on style
- Acrylic
- Model wears a UK 8 and is 174cm tall",BLUE,100% Acrylic
180,Wallis,PETITE Black Geometric Print Shift Dress,S$ 99.00,"- All over print short sleeve mini dress
- Unlined
- Round neckline
- Regular fit
- Back zip closure
- Polyblend
- Model wears a UK 8 and is 172cm tall",Grey,"97% Polyester, 3% Elastane"
181,Miss Selfridge,PETITES BLUE DENIM ELASTIC WAIST WIDE LEG CROP JEANS,S$ 83.90,"- Faded denim crop wide leg jeans
- High rise
- Unlined
- Regular fit
- Elasticised waistband
- 2 front side pockets
- Cotton
- Model wears a UK 8 and is 173cm tall",BLUE,100% Cotton
182,Miss Selfridge,Petite Denim Utility Romper,S$ 89.90,"- Solid tone utility style belted playsuit
- Collar neckline
- Slim fit
- Button and belt fastening
- 2 pocket design
- Tencel
- Model wears a UK 8 and is 174cm tall",Blue,100% Tencel
183,Forever New,Fifi Petite Cowl Neck Wrap Frill Mini,S$ 179.99,"Good things come in small packages! This soft green cowl neck wrap frill mini dress is part of our petites range. Team yours with stiletto heels and a low bun for a glamorous ensemble.  Our petites range is perfectly proportioned to fit 5’3”/161cm and under height, so you'll never have to worry about alterations ever again.
- Cowl neck bodice 
- Wrapped mini skirt
- Lustrous woven fabrication
- Ruffle trim detail
- Flattering pleat design
- Adjustable shoulder straps
- Zip back/hook and eye fastening
- Fully lined",Deep Seafoam,"Outer: 100% Polyester. Lining: 95% Polyester, 5% Elastane"
184,TOPSHOP,PETITE Red Panel Puffer Jacket,S$ 129.00,"- Colour blocked panelled puffer jacket
- High neckline
- Lined
- Relaxed fit
- Front button fastening
- Two side pockets
- Polyester",Multi,100% Polyester
185,Dorothy Perkins,Navy Lace Chiffon Midi Dress,S$ 109.00,"- Hanky hem chiffon dress
- Round neckline
- Lined
- Regular fit
- Waist tie
- Viscose blend",NAVY BLUE,"60% Viscose, 36% Nylon, 2% Metallised fibre, 2% Polyester"
186,Dorothy Perkins,Petite Diamante Cami Top,S$ 49.90,"- Embellished shoulder straps detail cami top
- Keyhole neckline
- Regular fit
- Polyester
- Model wears a UK 8 and is 173cm tall",Black,100% Polyester
187,Miss Selfridge,Petite Mono Shirred Waist Wide Leg Jumpsuit,S$ 123.00,"- Monochrome floral-print strappy jumpsuit
- Unlined
- Square neckline
- Regular fit
- Self tie straps
- Viscose
- Model wears a UK 8 and is 170cm tall",Black,100% Viscose
188,Wallis,Petite Orange Floral Print Asymmetric Blouse,S$ 89.90,"- Floral print layered asymmetric top
- Round neckline
- Lined
- Regular fit
- Button fastening
- Polyester
- Model wears a UK 8 and is 180cm tall",Orange,Polyester
189,Wallis,PETITE Grey Leopard Print Jumper,S$ 99.00,"- Animal print pullover sweater
- Unlined
- Round neckline
- Relaxed fit
- Acrylic blend
- Model wears an S and is 172cm tall",Grey,"74% Acrylic, 24% Nylon, 2% Elastane"
190,Miss Selfridge,Petite Yellow Gingham Dress,S$ 96.90,"- Gingham print bow front mini dress with frilled trim
- Unlined
- Sweetheart neckline
- Regular fit
- Elasticated trim
- Viscose blend
- Model wears a UK 8 and is 174cm tall",Yellow,"83% Viscose, 17% Linen"
191,Miss Selfridge,Petite Ivory Tuxedo Jumpsuit,S$ 159.00,"- Monochrome jumpsuit with button detail
- V-neckline
- Regular fit
- Back button & zip fastening
- Long sleeves
- Keyhole back
- Decorative buttons
- Polyester blend
- Model wears a UK 8 and is 174cm tall",Cream,"94% Polyester, 6% Elastane"
192,Banana Republic,Petite Sloan Pants,S$ 121.90,"- Solid tone skinny fit ankle pants
- Unlined
- Mid rise
- Skinny fit
- Front zip and hook closure
- 4 faux pockets
- Cotton blend",Navy,"58% Cotton, 37% Viscose, 5% Elastane"
193,Miss Selfridge,Petite Blue Denim Utility Jumpsuit,S$ 123.00,"- Denim button-up shirt playsuit
- Notch lapels
- Regular fit
- Front button fastening
- Elasticized waistband
- 2 side pockets, 2 chest pockets
- Short sleeves
- Wide cropped legs
- Cotton
- Model wears a UK 8 and is 174cm tall",Blue,100% Cotton
194,TOPSHOP,Petite Step Hem Denim Skirt,S$ 73.90,"- Denim skirt with raw hemline
- Unlined
- Mid waist
- Regular fit
- Zip-fly and button fastening
- 5 pockets
- Cotton
- Model wears a UK 8 and is 175cm tall",MID DENIM,100% Cotton
195,Boohoo,Petite One Shoulder Ruffle Maxi Dress,S$ 56.90,"- One shoulder maxi dress with cascading ruffles
- One shoulder neckline
- Regular fit
- Slip on style
- Polyblend
- Model wears a UK 8 and is 175cm tall",Navy,95% Polyester 5% Elastane
196,Wallis,PETITE Pink Floral Print Tiered Dress,S$ 149.00,"- Tiered dress with allover print
- Lined
- Round neckline
- Regular fit
- Rear zip fastening
- Polyester
- Model wears a UK 8 and is 178cm tall",Pink,Polyester
197,Dorothy Perkins,Billie & Blossoms Petite Navy Floral Shell Top,S$ 59.90,"- Floral print frill detail top
- Round neckline
- Lined
- Regular fit
- Back teardrop button fastening
- Polyester
- Model wears a UK 8 and is 173cm tall",NAVY BLUE,100% Polyester
198,Dorothy Perkins,Tiger D Ring Playsuit,S$ 79.90,"- Tropical print waist tie playsuit
- V-neckline
- Slim fit
- Zip and waist tie fastening
- 2 pocket design
- Viscose
- Model wears a UK 8 and is 174cm tall",Black,Garment: Viscose(100%)
199,Dorothy Perkins,Petite Black Frankie Pants,S$ 56.90,"- Solid-tone skinny crop pants
- Unlined
- Mid rise
- Regular fit
- 2 faux side pockets
- 2 rear pockets
- Cotton blend
- Model wears a UK 8 and is 177cm tall",Black,"66% Cotton, 32% Polyester, 2% Elastane"
200,Dorothy Perkins,Petite Black Jersey Shirt,S$ 49.90,"- Solid tone faux pocket detail top
- V neckline
- Unlined
- Regular fit
- Slip on style
- Polyblend
- Model wears a UK 8 and is 173cm tall",BLACK,"95% Polyester, 5% Elastane"
201,Dorothy Perkins,Snake Print Shift Dress,S$ 89.90,"- Twist neck detail shift dress
- High neckline
- Relaxed fit
- Slip on style
- Nylon blend",METALLIC,"88% Nylon, 12% Metallised fibre"
202,Wallis,Petite Cream Floral Print Shift Dress,S$ 129.00,"- Floral print sleeveless mini shift dress
- Unlined
- Round neckline
- Regular fit
- Back zip fastening
- Polyblend
- Model wears a UK 8 and is 173cm tall",Cream,"96% Polyester, 4% Elastane"
203,Dorothy Perkins,Petite Ivory Broderie Top.,S$ 63.90,"- Blouse with embroidered openwork
- V neckline
- Regular fit
- Front button fastening
- Cotton",Ivory,100% Cotton
204,Dorothy Perkins,Petite Black Lace Midi Dress,S$ 99.90,"- Solid tone lace dress with pleated skirt
- Round neckline with slit detail
- Slim fit
- Lined
- Zip and self tie fastening
- Polyester
- Model wears a UK 8 and is 173cm tall",Black,100% Polyester
205,TOPSHOP,Petite Black Floral Midi Skirt,S$ 79.90,"- Midi skirt with allover print
- High waist
- Regular fit
- Polyester",Black,100% Polyester
206,Dorothy Perkins,Petite Khaki Jersey Shirt,S$ 49.90,"- Solid tone faux pocket detail top
- V neckline
- Unlined
- Regular fit
- Slip on style
- Polyblend
- Model wears a UK 8 and is 173cm tall",GREEN,"95% Polyester, 5% Elastane"
207,TOPSHOP,PETITE Black Jumper,S$ 69.90,"- Monochrome knitted jumper
- Crew neckline
- Unlined
- Relaxed fit
- Slip on style
- Acrylic blend
- Model wears an S and is 173cm tall",Black,"68% Acrylic, 30% Polyester, 2% Elastane"
208,TOPSHOP,PETITE Black And White Floral Pleated Midi Skirt,S$ 79.90,"- All over floral print pleated midi skirt
- Unlined
- Flared fit
- Polyester",Monochrome,100% Polyester
209,Miss Selfridge,Petite Black Mom Jeans,S$ 89.90,"- Lightly distressed straight cut jeans
- Mid rise
- Regular fit
- Zip-fly and button fastening
- Self tie waist closure
- 2 pockets
- Cotton
- Model wears a UK 8 and is 174cm tall",Black,100% Cotton
